name,identifier,DOID:4500,DOID:8454,DOID:0050336,DOID:11249,DOID:8457,DOID:13579,DOID:14026,DOID:11476,DOID:2355,DOID:4195,DOID:13725,DOID:13381,DOID:1920,DOID:10138,DOID:12328,DOID:9970,DOID:11758,DOID:10763,DOID:9352,DOID:8455,DOID:0050810,DOID:9971,DOID:12678,DOID:13724,DOID:10573,DOID:8499,DOID:2018,DOID:9972,DOID:12176,DOID:9452,DOID:10609
"european chestnut (whole, raw)",FOODON:00003091,0.0002120779849144738,4.775820144170399e-05,0.0006017683974103161,0.000404465449908755,2.1391147311958058e-05,3.9859340156548564e-05,0.002978034300095353,0.0023566881574655085,0.007529413259038778,0.0009009974640309306,3.175933987700385e-05,0.005346585952974612,0.0026037396853501272,0.0008627727538548239,4.1338119148068876e-05,0.005699889349248074,0.0001352594196884918,0.031071921431784503,0.014006014833987283,0.006202293873007137,0.00039470969923462265,0.011394001190629837,0.05126163699877139,0.01671541864013812,0.00014102059432463402,0.0013889665870268448,0.0008741150000614043,0.009119597351680683,0.0004053458295584103,0.002050705810822691,0.0008563536915610152
brazilnut (raw),FOODON:03301821,0.0003613899663208491,0.0008093043366026568,0.0007255561416605312,0.0010962896885991788,2.5833493720320654e-05,2.9210863707116278e-05,0.00234844538119741,0.001922290284495792,0.01194154745853078,0.0010916424674704015,3.333672670781339e-05,0.004216259391651783,0.0008648195482958091,0.0006364449189599107,3.6381022100705715e-05,0.00792847999991647,0.00010666410370784173,0.031225351812933108,0.018901899239101266,0.004891061328080146,0.0004929569515383643,0.005362054903042524,0.0356985155595237,0.013181596900665836,0.00013349099789439583,0.0013483148743392783,0.0010196841452886668,0.002597030778577086,0.0004591572891276726,0.0019968374289167177,0.0012468905567220277
barley malt beer beverage,FOODON:03301619,0.0013498316795698825,0.00048825022288327306,0.004602716016001844,0.004058358837603432,0.012399082321535235,0.00040299132589234794,0.004156070285097039,0.01440922129863958,0.0533486461953023,0.009432512457107705,0.00039859345801360906,0.002543653227349973,0.009514296433658578,0.0026490327270912205,0.0004504217010753918,0.022462877149015133,0.00034909534447067215,0.25235896094599325,0.057170906249445326,0.0029507586646521987,0.0006544600023628525,0.0036354074867744465,0.03379859446682453,0.012289676334153133,0.0012064311443699149,0.007247320308396899,0.005515864003907384,0.003808090686767493,0.009055879934603495,0.00994434429047577,0.004781408981508261
baked beans (dish),FOODON:03301946,0.00027657213941424544,0.0008888560663467122,0.001143730295475759,0.0010538273605958418,2.5831793402847064e-05,4.60690975478903e-05,0.0025792891859741725,0.0023748684919385576,0.008479352796450514,0.0013098713937754513,3.880554852731636e-05,0.004630702651728115,0.0010156730200716474,0.0007907650335302561,5.2896523451484025e-05,0.014820048385209315,0.00013559023339234098,0.03544286949236399,0.014101977881210984,0.005371835211692814,0.00034185988348165873,0.009868396765956458,0.036020798189249977,0.0144773008612288,0.00021517016578572495,0.0018097106237328084,0.001369986883356745,0.00789852515428568,0.00045871684874627407,0.002294539962190119,0.0011714579994644447
veal (raw),FOODON:03301771,9.934765553346205e-05,0.0014007551248451742,0.002123996579691809,0.00023995699747427737,1.6505660544868544e-05,2.0641210466822306e-05,0.00015237603152091914,0.00661861533309018,0.014651555026348254,0.0006871618896181532,2.2038933042202143e-05,0.007297559994952142,0.000572270093008125,0.0002715264909211423,2.412925838115872e-05,0.007185480479217014,0.0002527004059435478,0.0188686268136047,0.004428673948838589,0.008465516507671977,0.0006279987291007228,0.009785160065458267,0.004558756810175279,0.022814889995228422,0.006114666466815737,0.0009858135595148313,0.0007099636392328775,0.015582169548290658,0.0010370855339688846,0.0015615156693953938,0.006114666466815737
lima bean,FOODON:03302053,0.00041193383765502126,0.0007907486317685234,0.0012145532514354568,0.013661037620410488,1.785257595262609e-05,4.098600954578959e-05,0.0022946002980294227,0.006736107503262226,0.013580604843446002,0.0012593283383524024,3.340516095231418e-05,0.004119589126539829,0.0020062031716035432,0.0009920473843833594,4.322899476700973e-05,0.009272971784745855,0.00018763177762413553,0.05555659271331495,0.018468517077135302,0.004778919225011128,0.0008361697586864153,0.008779173069608267,0.059713415407041906,0.012879369654043073,0.0005105077365587114,0.0021935463436223756,0.0014022703963521774,0.007026725917967034,0.0006554441633010617,0.003032747180528695,0.001374202363545062
chocolate,FOODON:03307240,0.00038607919416339684,0.0007128967875099516,0.0013225879711333383,0.002392426803102931,7.36017012717629e-05,0.0001288200938720533,0.00206868923367724,0.01833020424330152,0.013080840535493965,0.0023773194699450786,0.0001291330259416256,0.003714001815726032,0.002815182680629331,0.0009575628137170189,0.00014427462357144736,0.027788109700707563,0.00013178393915316426,0.06074203969100276,0.03255433986221946,0.004308418663539691,0.0007538460527555039,0.007914834154464541,0.04734370599652859,0.011611352688635721,0.00032969960455196733,0.0023570241505173305,0.0020798840458461252,0.006334921278874877,0.0009218581702271995,0.004737511814954016,0.0018908274004891064
pizza (frozen),FOODON:03311389,0.00018461781505036028,0.0011641160659119675,0.0007545696819678601,0.0003031193765850193,2.541453616064657e-05,5.7303034212493756e-05,0.003378040712897972,0.004594429411353902,0.017176909377109917,0.0011661225692201906,4.764992623622849e-05,0.006064733714980498,0.0009046200943551186,0.000249792341922136,6.152116999066305e-05,0.01014761906171548,0.0001266962547089167,0.0201715303921556,0.007871074557179508,0.007035379416450949,0.0007832569784240858,0.006496072398004447,0.010348094797045106,0.018960615966616728,0.00015240033895384916,0.0011942314470001331,0.0008736919855789584,0.010344532008320891,0.0008855739604381925,0.0016388273531939227,0.000540920844062138
plantain (raw),FOODON:03310126,0.00027686932218049464,2.6496989935679425e-05,0.0005709789501224942,0.00022455901523543692,1.5787415437299755e-05,2.1936151681871678e-05,0.0038878450228116623,0.003076673201187809,0.00930251874282405,0.0009440654637714758,2.1054759963554016e-05,0.00698000610189128,0.0005361443412195956,0.00025791281081092947,2.3841853732702562e-05,0.006351736956721564,9.806853713164611e-05,0.016557122073893656,0.005311447144569313,0.008097138895752136,0.0005152963280428574,0.0026998869894285264,0.003093846400220125,0.021822098275427342,0.00011831880334858037,0.0013272182463558617,0.0008598857897653852,0.0042993774807023625,0.0003499287162609212,0.0010978306800275574,0.0004723809310771357
red kidney bean (canned),FOODON:03303520,0.00040932226512122136,0.0009755332410491835,0.0009574242718579394,0.0022131801562220114,1.5901775037153114e-05,2.6103423903612073e-05,0.0028308096602617087,0.0038501475459996807,0.013246494850551297,0.0015438149551841522,2.8816075186367277e-05,0.005082267576506917,0.001473014216884474,0.0009804790832874557,2.8516037234988102e-05,0.013173204354309225,0.00022363691501664555,0.04264810245493334,0.017776599427882036,0.00589567199106083,0.0006563720243289049,0.003738909787209052,0.05079416179981286,2.143608883310076e-05,0.0006298047784312668,0.0014725825807197996,0.0008320803705376133,0.0005022409827332617,0.000501042267186906,0.0023148049880877437,0.000923009865626325
lime (raw),FOODON:03305086,0.0001527793167400126,0.0007393159473199145,0.000876902796130929,0.012772482384342969,7.072422339068205e-05,9.598077394344255e-05,0.0021453525493481717,0.04346679705811769,0.008958261247628828,0.001984098437794121,0.00010119450201247332,0.003851638580575093,0.0010017544722035951,0.00032837493440227987,0.00010614664571723242,0.011197087896127838,0.00010174466403138529,0.03907572860492371,0.012860497173633013,0.004468083853781122,0.0002843457711277317,0.004125576529198586,0.012504645919420536,0.012041656468461111,0.0002970258532865725,0.0016221202739872622,0.0014623345335487842,0.006569686395764667,0.0005805072019263081,0.003059766722621749,0.0008608304318260317
lupine bean (raw),FOODON:03302080,0.00023378523469302223,2.23737500492493e-05,0.0006398706548303266,0.0003790648811858729,1.33307099325336e-05,1.852263128619525e-05,0.0032828511080602346,0.0025979070586394392,0.007854938605692054,0.0008154203388157602,1.7778394372908602e-05,0.00589383595061346,0.0028702455545520024,0.0007161669107981288,2.0131783927953196e-05,0.0062833017287277845,9.56641339611206e-05,0.028499690837442953,0.010688747053415711,0.006837129885597606,0.00043511022470527424,0.007495523643372003,0.03241397064133098,0.018426325916632697,0.00011201394616689234,0.0012891997032046035,0.0007499157057376847,0.003630344327944859,0.0004476200947146188,0.0016725709794715741,0.0008727854807445405
white bread,FOODON:03301055,0.0002877715561590124,0.0007952479762948282,0.0012756370115883909,0.0023639232299605757,6.078167966995324e-05,0.0001102371219755567,0.0023076565296512278,0.0035396036816208267,0.014623910676951691,0.0020243844893687115,9.368518354266453e-05,0.00414302950954203,0.0010398592445942092,0.0009004726241832029,0.000120349024185121,0.02563369583497904,0.00019472463933320136,0.05001665518663282,0.023628455524954833,0.004806111183609419,0.00048439505434631433,0.014468921131284004,0.04615039427688477,0.012952653019991578,0.0034714676728314913,0.001960104417666395,0.0019238333697848308,0.014634897615147862,0.0004746186338195055,0.0035190435447452766,0.0034714676728314913
food (toasted),FOODON:00002659,0.00019660089365972758,0.0013125921129301461,0.0005525924250931414,0.0002764076588007237,1.6325082088627715e-05,2.547740415937678e-05,0.003808889617405308,0.0051804214247597805,0.010266127960420042,0.0007220888230227547,2.5497615895643645e-05,0.006838254255230711,0.0005869526606444155,0.00017111844979174974,2.8013487628827953e-05,0.004442221081991508,0.00011562276609298537,0.015816573309993167,0.002600863338739141,0.007932700014985401,0.0005884727202685586,0.002638492663927131,0.0019715483053870694,0.0016637245282432043,0.0018655127127630582,0.0011312865677862648,0.0006125317959962937,0.0042016113958487575,0.0009579031854240898,0.0008929064596521312,0.0018655127127630582
dill food product,FOODON:00001811,0.0006178574283593777,0.0006170384339819894,0.0016486557403633303,0.003114253334130457,0.0001405037003043368,0.00018847277578815889,0.0017905267459572992,0.005396038428755839,0.01253154954597025,0.004084453395707489,0.0001841732390327555,0.003214605401977443,0.0017349441257022559,0.0010092669207747281,0.00020873012494093413,0.01297948705194759,0.00011406385449297754,0.07801917847045879,0.042268290615572336,0.0037290950831395005,0.0003758454905538302,0.0068505805573289775,0.052743641557020216,0.010050053535005352,0.0005149218990384217,0.0021107513825256267,0.001733460802768544,0.005483107756691314,0.0014824776182669158,0.0029100842100167556,0.0016477981050016322
carrot root (raw),FOODON:03301570,0.0004330059174821761,0.0005300524729136721,0.002152551710796484,0.009423144745600022,0.0001560178125832732,0.00023262628967781878,0.0015381102330822378,0.007578067700048757,0.01549312863449015,0.0035164769985119174,0.00022192038190371182,0.0027614317827234854,0.0016881555842596834,0.0012244797324373162,0.00024755709912439785,0.014749668199322575,0.000167041652066695,0.09382832970046008,0.03630958905109602,0.003203392141705719,0.0005604990392156699,0.00588483142269309,0.056460750808830444,0.008633264049318311,0.0005270096715985023,0.002184917512957471,0.0019078780341893612,0.004710135812660254,0.0012445390773997654,0.0034231045038528676,0.002385708078335982
fast food,FOODON:03311283,0.00019823459716737836,0.0011473041805734505,0.000826992875965072,0.0026028747548005873,2.5047505517933407e-05,5.647547752039121e-05,0.0033292558581939934,0.004528077762475075,0.0181165069158463,0.0012351310925993791,4.696177741693985e-05,0.005977148283587096,0.0008915557876707999,0.0002719231048994281,6.063269599218408e-05,0.010001069578274705,0.00012486653775082527,0.024922484052410473,0.007757402384085192,0.0069337761523729155,0.0002575759729412269,0.006402257676685917,0.010198650091062342,0.018686791293190633,0.0001601018467894978,0.0012579160265179,0.0011169735046863468,0.01019513875527935,0.0010283641139239414,0.0019008200808163745,0.0007241822205890367
garlic bulb (raw),FOODON:03305208,0.00023613424708089268,0.0007098206166045092,0.0010162004122848834,0.012262918654048015,6.520738089483096e-05,8.166795460575024e-05,0.002059762777920205,0.006046710407561635,0.009393902326287697,0.0014955839045547926,8.308208194209677e-05,0.00369797578709403,0.001800881234680923,0.0007356556952198708,9.162412929943965e-05,0.013680604184549115,0.00013121528752430293,0.046423913724248055,0.018407096033607843,0.004289827708476562,0.0002730016731310058,0.00788068140897047,0.0294666795505296,0.011561249355391129,0.0002027708161692008,0.0019066744340903985,0.0014290975579543978,0.006307585904571383,0.0011693357989793955,0.0023641096300227628,0.0013577030347074839
parsnip (raw),FOODON:03307242,0.00031571751985946865,0.0006326639879370711,0.0017958495673331453,0.012447802680132807,0.00013768349124445615,0.00020947394793451396,0.0018358690953737202,0.005389440417563992,0.016920598146062473,0.0024140233908003413,0.0002370574590397437,0.0032960103637862917,0.0016051276577235324,0.0014180776906983624,0.00023609654790526116,0.01219353932291862,0.00016324698113197008,0.08994846040193402,0.03815363926399236,0.003823528708690493,0.0006690046278547148,0.0070240610250388745,0.05967910439695892,0.010304555759039047,0.00045603604175407193,0.00204199925043923,0.0015773409162822731,0.005621959068660331,0.0007721024176949161,0.003492015815427405,0.0019178875652233088
oyster (raw),FOODON:03301703,9.129552144302325e-05,0.0012872238287863185,0.0019518465156014555,0.00023252240040295665,2.6830394000352257e-05,5.093855245513965e-05,0.003735275740607654,0.008283279861541879,0.012188971461645918,0.0007510946137354614,3.736879205152467e-05,0.00016473366071483465,0.0010002856034295932,0.0002495192507677303,5.3098638513746764e-05,0.00660309680833715,0.00023221902123004122,0.01872926824984966,0.005335625389191672,0.007779385831526946,0.000577099390327288,0.01487582961089279,0.009664669072416525,0.02096574164327447,0.005619072342880659,0.0010456999302617643,0.0007764949691095316,0.02368869774411384,0.000975901042322802,0.001576349489881787,0.005619072342880659
bamboo shoot (raw),FOODON:03307912,0.0002193737761962405,0.0010615738741760856,0.0007010977999936782,0.0003556978032351594,2.2127033906356377e-05,4.445487919220049e-05,0.003080483013441058,0.0024377616593663,0.010127015767165433,0.0008488156201900061,3.372713625568563e-05,0.005530516289726249,0.0026933121193018546,0.0006991199044215261,4.621333792981258e-05,0.0024142321643257133,8.976701347777811e-05,0.02951122964113847,0.005984163961221651,0.006415661807372832,0.0004082882872416051,0.011785971411322758,0.035570417474267334,0.017290453364440028,0.00014312831959787436,0.0012783720656433639,0.0008025457199925338,0.009433324770764029,0.0003309947650665508,0.0019300267576115653,0.0008433912480875775
papaya (raw),FOODON:03301830,0.00017033515430501224,0.000824270579643931,0.0015472790422791963,0.012676144264694506,5.067234198261016e-05,0.0001040702949175497,0.0023918745372695275,0.00957358537569853,0.008349864758308519,0.0017873518202070593,9.198294200901463e-05,0.0042942295197316675,0.00209125148587702,0.0008186430054329236,0.000114090953898924,0.015196074623314045,0.00012573806322964994,0.041464431836830684,0.021895498985437738,0.004981510383219419,0.0003170198809269519,0.00915134567946836,0.041172693204092475,0.013425360555406177,0.0001874643819340774,0.0018059820600905654,0.0013799061359370218,0.0073246076094345925,0.0006277418870355527,0.002396619205241824,0.0011811068795887433
tomato sauce,FOODON:03301217,0.00033103861717681906,2.168826976358954e-05,0.0012888135547704828,0.002866470069604741,1.0689525879140866e-05,1.810118672431854e-05,0.0036664123980488864,0.0028782802313057263,0.008278923175153894,0.0012721029240516388,2.1017197960204326e-05,0.0065824591155959735,0.0014607305478658444,0.00030159474607679244,2.065791164983518e-05,0.008873344499272129,0.00013751187701128273,0.02972430189475807,0.004244857487754123,0.00010058675419291748,0.00028366090827981966,0.000643589283020736,0.01385136952264784,1.4864664805651957e-05,0.0008157115190066682,0.0017055629300010556,0.0012927303216468027,0.0007565487307270523,0.0013729454883806367,0.0017447169624685423,0.0007454901540580862
pastry,FOODON:03315272,0.0002228810349269189,7.414465561942477e-05,0.0005169337185292417,0.00026545562673192363,2.7926295411159087e-05,6.188166555502004e-05,0.0038878450228116623,0.005287807648791736,0.01307914451660068,0.0007753888819285347,5.373650066459012e-05,0.00698000610189128,0.0010411427896488438,0.000200348151844277,6.644761475669585e-05,0.0045343049703852655,0.00011801953871914896,0.016443988222841273,0.005702801347253426,0.008097138895752136,0.0009014638969629726,0.003882474567393398,0.009165840065385567,5.081712210918378e-05,0.00013695142186144837,0.0011245802388846079,0.0008037538723678732,0.006182563859083595,0.0003259075550285193,0.0018008389606775964,0.0005058300873979565
licorice candy,FOODON:03301663,0.0007419747021164463,0.0010615738741760856,0.0014931905932456557,0.0005178031417077305,1.378045825310432e-05,2.344367897414538e-05,0.00026518603771334616,0.0028115027471279355,0.011129220882155138,0.0021704882802596357,2.743851136932076e-05,0.005530516289726249,0.0008545975403207952,0.0004064287209635643,2.6395145278414153e-05,0.0092537570749608,0.0001460938013904418,0.02504319780222862,0.008443871382731146,0.006415661807372832,0.0007142630957590358,0.000512144977359287,0.0030874476337972695,0.004993560792276347,0.0006853526568657265,0.0017976159240324255,0.0012822533987243267,0.0005060889546608582,0.0005199985184310125,0.001722721179791179,0.0009602778211835833
cucumber (raw),FOODON:03301545,0.0003236196375923069,0.0006266431551794931,0.0016569991021125813,0.0031627293015344467,0.0001373213552267021,0.00020435083999778737,0.0018183977978148166,0.004357564518485466,0.014038137205867699,0.0027130404292526004,0.0002068069237428007,0.003264643433557959,0.0017623121151703464,0.0013384247922215056,0.0002179143045263238,0.016092072594568498,0.00011583935413900068,0.0834648810418486,0.03779054497463587,0.0037871415784953844,0.000381695841117591,0.006957215594419886,0.060751407024037696,0.010206491054789624,0.00039469587741083325,0.0020654896834216546,0.0017040814159728784,0.005568456931716007,0.0008492817336900236,0.0032483078001261214,0.0017574570568067156
semolina (durum wheat),FOODON:03303411,0.0002641871355760836,0.0008633598463148016,0.0008637971406288828,0.001800628082546748,2.86210915339694e-05,3.2554091132456914e-05,0.002505304063858942,0.0034074316012323407,0.010898031685811297,0.001295209983018404,3.5563372078194066e-05,0.004497874156563456,0.0009854265474041283,0.0007762284855108734,3.9707251990346474e-05,0.01012447087901285,0.00014168563497824054,0.04353561953201726,0.01827745268345092,0.00521774784286221,0.0009129518096515849,0.0033089847105547965,0.03409297983237691,0.0040611774489357965,0.00019201674372491476,0.00196078789126662,0.0015209514295461538,0.0017910950450454168,0.0010024279133244592,0.002744622757762883,0.0016905613857227566
muesli,FOODON:00003230,0.0002804030984065063,0.0012202738143854489,0.0008843151903212977,0.0002851230367249693,1.708519238032412e-05,2.9189719411923108e-05,0.0035409996877313714,0.0027222620613652436,0.01230749922943451,0.0009919521050067524,3.44764751610486e-05,0.006357300582235016,0.00072426680427342,0.00023845115854933342,3.31055868791394e-05,0.01063714708693528,0.00013280816795607358,0.01862037766122915,0.005268716022825445,4.37171160097431e-05,0.0008210418262347553,0.00035929978812469836,0.0055589621914567565,2.3970549635087758e-05,0.0007878094225348465,0.001242921722220395,0.0007262372467423628,0.000412208522874434,0.00029717351971588623,0.0011774109471545439,0.0005362573073132504
rambutan (raw),FOODON:00003169,0.0002405640752114628,0.0011641160659119675,0.0008781689473753542,0.0026410156704088227,2.4264383561021666e-05,4.8748975775219775e-05,0.003378040712897972,0.004594429411353902,0.011955199004294287,0.0010867024458973819,3.69849919327735e-05,0.006064733714980498,0.0008864068507827957,0.0003652362616683968,5.067729194566649e-05,0.010147619061715482,0.00016020565828333064,0.03267524308686589,0.004614969113605532,0.007035379416450949,0.00044772668795237754,0.006496072398004447,0.005009454815197655,0.018960615966616728,0.00016291078325900764,0.001990375045466994,0.0013150271404522625,0.010344532008320891,0.0005841722732876777,0.0017799738715883677,0.000755669167884379
rutabaga (raw),FOODON:03309574,0.00017478967615333182,0.0008458265016785342,0.0012325334125275042,0.013007644604773577,6.056875628807821e-05,0.00011339340585717188,0.002454425673164984,0.007205296367914132,0.01248044382645672,0.001510194167396167,0.00011848917425836536,0.004406530114963411,0.0013963439037821507,0.0009709499416419715,0.00011742166588101671,0.01630188995301209,0.00021824953781654177,0.05169123802542336,0.026396448246186668,0.005111784412266567,0.0005152030391288039,0.009390667206707068,0.05427259735249231,0.013776454034374925,0.00019431698940304665,0.0021161998658857503,0.0014991004800333553,0.007516157173937111,0.0006742750959978243,0.002986041004064344,0.0014741685241135719
chive leaf (raw),FOODON:03311167,0.0001682514065965729,0.0008141870948901532,0.001118071419312417,0.01406596241396096,5.483263371290045e-05,7.542058511324727e-05,0.0023626142057411046,0.00693577146846623,0.012856421501051053,0.0015331706273682805,7.796723026475875e-05,0.004241697257922516,0.0020656687427888644,0.0009285660422180448,8.425831705779975e-05,0.01569209334978529,0.00015050815833673222,0.053700532192884835,0.025409049574979085,0.004920570462226874,0.000495931098014098,0.009039395238782569,0.049120065520102486,0.013261125143130652,0.00030444881099025794,0.0021921286148724986,0.0016415744177997553,0.007235004060574407,0.0011077560283126572,0.003183432757525032,0.001443834259838378
millet seed (dried),FOODON:03309702,0.00017251211595762037,0.0008348051369440923,0.0010344821206984115,0.012838151221389746,2.4260973903016224e-05,4.4098216701753225e-05,0.002422443794489101,0.02788548893178565,0.00889608020340182,0.0015125381861461895,3.7541649443602105e-05,0.004349111749005458,0.0021179786421665673,0.0009288650081380158,5.0333043417465865e-05,0.011752555565852304,0.00015431954709187618,0.04847617580015465,0.016059813343375688,0.0050451763781843755,0.0003210715408835137,0.006379752543125788,0.037584516693704,0.003926858320877858,0.00029450912753845574,0.0022731153494054235,0.001514592713766224,0.0038522403456397163,0.0005489857059628436,0.0025505568436172844,0.0016742302037860612
polenta,FOODON:03317508,7.818566158499013e-05,0.0013690924849030148,0.0004877541609916516,0.00022336749249150188,1.0851751172190181e-05,2.1257718987921463e-05,0.00031271349442835703,0.0035062684536124626,0.011454822449499006,0.0006671068325404642,2.455974640806778e-05,0.007132606099386697,0.0006519805229931374,0.00025776500449491016,2.360487904888487e-05,0.0049054531506300455,0.0001490048073955998,0.015826855675130234,0.004713458999196762,0.00827416214718984,0.0009211721015706282,0.00024608286836514195,0.003981824963659849,1.7456803915716278e-05,8.077646579172098e-05,0.0009843710101927012,0.0006864803815574044,0.00021241183369725514,0.0009929354982417399,0.0012147717108811644,0.0005168887697176065
arrowroot (raw),FOODON:00003068,0.0003407799217948532,0.0016671885330820145,0.0007456888636946929,0.00034665201230639475,1.964515246331199e-05,2.7629508750666574e-05,0.0048378601633813235,0.0037192669704528753,0.009599026620302714,0.0009927368041412969,3.024223772194728e-05,0.008685606875368037,0.0006216534863502887,0.00018467485351636155,3.215011585084473e-05,0.005642285959481122,0.0001468582264776322,0.0107519391454664,0.0018378154392604943,4.167538314545789e-05,2.729693549989973e-05,0.00018024286907097016,0.0018296720379470186,2.268930720280982e-05,0.0010763378022378726,0.0006157197783714258,0.0003935833765485879,0.00015760030675757242,0.00107621098714372,0.0006125888811987797,0.00044447331492690446
sweet yellow bell pepper,FOODON:00003548,5.320524473150303e-05,0.0013125921129301461,0.0007308301852489346,0.0040169007748849525,1.4760986315419938e-05,2.6515789022606314e-05,0.003808889617405308,0.005180421424759781,0.016053467900212004,0.0009761787718549711,2.8392008080647634e-05,0.006838254255230711,0.0007705536053556129,0.00024712743340592533,2.848886339604492e-05,0.009218163715823076,0.00014285560481328233,0.019280237155346967,0.014431511664410094,0.007932700014985401,0.0008831567249881931,0.00420645181207402,0.02073788840785708,0.021378929217493126,9.572399772512125e-05,0.00110335611705876,0.0007540039869049025,0.004212064563136962,0.00035918284921638655,0.001316066976489776,0.0005962226656150854
pearl oyster mushroom,FOODON:03413796,0.0002776230660597295,0.0008822350032218398,0.0028299056007290947,0.0009297578355222178,3.1241734926668846e-05,5.402029151427351e-05,0.0025600761354430254,0.005752830502730241,0.013017663052166653,0.0012485189529503088,5.2164575908451107e-05,0.004596208681635046,0.0022383126450750963,0.0008649629825234382,6.531223475103666e-05,0.02464136078957389,0.00013458022566623443,0.04310517795590458,0.028171438903933258,0.00533182056660048,0.0005373798929020212,0.019934994047420527,0.05567934490165685,0.014369459865921272,0.008118835067221119,0.001586488248026962,0.0013289778708880208,0.02178416096292477,0.0004737518067656219,0.003900846964947731,0.008118835067221119
"snow pea pod (edible, fresh)",FOODON:00002804,7.495905782285661e-05,0.0013125921129301461,0.0006606173979434378,0.00024731221422901383,2.139603615445055e-05,3.5122481628102716e-05,0.003808889617405308,0.005180421424759781,0.019367721512586134,0.0009516501559630477,3.8772387678505374e-05,0.006838254255230711,0.0006239698008033015,0.00025649088453851443,3.836868288200201e-05,0.01144188722710628,0.00014285560481328236,0.019752785078642233,0.008874983076490118,0.007932700014985401,0.0008831567249881931,0.0026450569561965154,0.008259674400149412,0.021378929217493126,9.224381653718089e-05,0.0011162852557868507,0.0007750206393563508,0.004212064563136962,0.0003164130590380752,0.0012450878109152555,0.0004955575535436223
abalone (raw),FOODON:03308215,5.217695440963175e-05,0.0012872238287863185,0.0005077121192530004,0.0002505558079023448,1.6009569510869557e-05,2.2019274198679943e-05,0.003735275740607654,0.005080300144589425,0.0068138131682724925,0.0007778758581981494,2.136324268148196e-05,0.00016473366071483465,0.0010002856034295932,0.00027620841614158127,2.269860997850189e-05,0.006305198680368701,0.00014009465452359052,0.016559997569086805,0.003986249077941082,0.007779385831526946,0.000577099390327288,0.0005251008326669722,0.0014126761307286216,1.808219180388795e-05,0.0001388243207539029,0.001016991571222189,0.0007306541547694249,0.0006595671159103031,0.0009397497104442919,0.0014221356752562538,0.0004859799820314403
coffee (instant),FOODON:03301035,0.0005145895684686642,0.0011473041805734505,0.0017031143673011853,0.0073059816911627135,2.6896790958301112e-05,4.103794641846108e-05,0.0005824696398708321,0.0028970866481970808,0.010034564393842859,0.002154033878279431,5.6323727914268144e-05,0.0009233262388358241,0.0017857352184978096,0.0005912889665877697,4.900942846976423e-05,0.015731549770218844,0.00019038980616410396,0.035490330015103114,0.007397461107179094,9.133698130403953e-05,0.0007719453687852797,0.0006932931839684058,0.009820952815749814,3.37002941913851e-05,0.0007407001881988129,0.00202608652407109,0.001544475873287246,0.0006905652394114986,0.0014161918259637059,0.00197307886490925,0.0011440111321515628
brown rice,FOODON:00003436,0.0002748805786907093,0.001049335995747161,0.0006887426071829953,0.0005261129935150521,1.7104804060610307e-05,2.807824599072378e-05,0.0030449710462215193,0.004141425672599273,0.013245574229016415,0.0008072266849218144,3.099611953426737e-05,0.005466760212406255,0.0012431765294672289,0.0009628656206437565,3.0673382584644015e-05,0.00743990047822261,0.000218784922075503,0.03563643766991894,0.016649892021287787,0.006341701726826708,0.0007060290339148229,0.004021772359443374,0.05463693097020955,2.305780948726515e-05,0.0006774518760536772,0.0012810797830906863,0.000657358212541875,0.0004689827851766193,0.0009415043057050559,0.0022068944138968804,0.0007823852886027229
alfalfa sprout (raw),FOODON:03301571,0.00020414154370863256,0.0012872238287863185,0.0008163534533954327,0.000311251552414989,1.80225671419717e-05,3.0791205989728425e-05,0.003735275740607654,0.002871618281307676,0.01545018221328762,0.0011435872654776916,3.636801825679706e-05,0.006706092271865464,0.000639043426245031,0.0002515337210943814,3.4921916535794254e-05,0.01122075147331076,0.00014009465452359052,0.019498422592259573,0.006828793870158755,4.611564453007426e-05,0.0008660880785120086,0.002593936310429713,0.0081000408284904,0.02096574164327447,0.00011376475222716164,0.0011185551703543236,0.0007857756502300772,0.004130658580564605,0.00033600641884570695,0.0011664616238905392,0.0005314245184011794
filo,FOODON:00003199,0.00026905704657629106,0.00094897939571299,0.0009861211975223572,0.000933711854075866,2.112100431708093e-05,4.8243258319677096e-05,0.002753755513122706,0.0037453471987064966,0.011978791424927214,0.0011082796457562846,3.8843891541003946e-05,0.004943929136046832,0.0009523356363931917,0.0007647738872372619,5.1136763199586936e-05,0.006728361829388411,0.00015573662457986942,0.040907509745636304,0.01505752641011597,0.005735192823754153,0.0005780347007000813,0.007252295709794345,0.0428159757297323,0.004463925138312563,0.00021105907832596143,0.001994574615234431,0.0013401120308678591,0.004379101844926959,0.0010481431633233961,0.0023578718692017927,0.0011793425139439457
golden zucchini squash,FOODON:00003015,0.00025622565862371005,0.0006613214314265846,0.0015631447288736167,0.010170211186864097,9.789883415458342e-05,0.00013988034920840367,0.0019190274793784213,0.005633563027908936,0.012577301752203366,0.0025658676535140097,0.0001380244324181156,0.0034453079886582975,0.0016778342697983805,0.001485168358249101,0.0001557991165797549,0.016982603886915977,0.00017064149263542618,0.08039253412095096,0.030934253805647353,0.003996721050895893,0.000254348567840263,0.0073422261738855755,0.053981215879149974,0.010771315729544236,0.0006787505424281106,0.002287621007999149,0.0019307299540686235,0.00587661395242545,0.0007400566160221145,0.0035054676820510727,0.001993959430739841
